Case ID,Status_change_to_Being_Approved,Check_order_numbers,Compare_of_sums,Check_cost_center,Get_lowest_approval_level,Approving_on_specific_level,Manual_identification_CC,Manual_enter_the_order_number,Check_whether_the_total_approval,Shift_to_higher_level,Status_change_to_Accounted,Process_end,Status_change_to_Approved,Invoice_accounting_confirmation,Invoice_accounting,x11,x21,x31,x41,x51,x61
981763,1.0,1.0,6970.0,2.0,1.0,2.0,-1.0,1.0,250207.0,-1.0,12.0,1.0,3.0,1.0,463615.0,0,1,1,1,0,1
981764,1.0,1.0,6912.0,1.0,0.0,2.5,-1.0,2.0,854.5,0.0,24.0,2.0,4.0,1.0,1143782.0,0,1,1,0,1,1
981766,1.0,1.0,6857.0,1.0,0.0,2.0,-1.0,1.0,126700.5,0.0,37.0,1.0,3.0,1.0,532380.0,0,1,1,0,1,1
981767,1.0,0.0,6829.0,0.0,1.0,1.6666666666666667,-1.0,2.0,232621.66666666666,1.5,313.0,0.0,2.0,0.0,82563.0,0,1,1,0,1,1
981768,1.0,0.0,6801.0,1.0,1.0,2.3333333333333335,-1.0,2.0,232644.33333333334,0.5,22.0,2.0,2.0,1.0,81932.0,0,1,1,0,1,1
981769,1.0,1.0,6778.0,1.0,0.0,3.0,-1.0,1.0,126704.5,1.0,24.0,0.0,1.0,1.0,875477.0,0,1,1,0,1,1
981770,2.0,4.0,6749.0,0.0,0.0,2.0,-1.0,1.0,126707.5,0.0,57.0,3.0,3.0,2.0,883819.0,0,1,1,0,1,1
981771,1.0,1.0,6696.0,2.0,1.0,2.0,-1.0,1.0,41058.0,1.0,24.0,0.0,2.0,2.0,16192.0,0,1,1,0,1,1
981772,1.0,0.0,6669.0,1.0,1.0,2.0,-1.0,2.0,41067.0,1.0,30.0,1.0,2.0,1.0,13650.0,0,1,1,0,1,1
981773,1.0,1.0,6643.0,1.0,0.0,2.0,-1.0,1.0,41106.0,0.0,23.0,1.0,2.0,0.0,14321.0,0,1,1,0,1,1
981774,1.0,0.0,6615.0,1.0,0.0,2.3333333333333335,-1.0,2.0,27495.333333333332,0.0,434.0,2.0,2.0,2.0,13642.0,0,1,1,0,1,1
981775,2.0,1.0,6585.0,1.0,0.0,2.0,-1.0,1.0,594.0,-1.0,32.0,2.0,2.0,1.0,96670.0,0,1,1,1,0,1
981776,3.0,3.0,6552.0,1.0,0.0,1.5,-1.0,2.0,41074.0,2.0,175.0,2.0,2.0,1.0,15601.0,0,1,1,0,1,1
981777,1.0,1.0,6526.0,1.0,0.0,2.6666666666666665,-1.0,3.0,27483.0,0.0,24.0,1.0,3.0,1.0,15481.0,0,1,1,0,1,1
981778,3.0,0.0,6495.0,1.0,0.0,5.0,-1.0,3.0,93687.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
981779,1.0,1.0,6470.0,1.0,0.0,3.0,-1.0,1.0,93765.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
981780,1.0,0.0,6444.0,1.0,0.0,7.0,-1.0,2.0,93851.0,-1.0,0.0,2.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
981781,1.0,1.0,0.0,0.0,1.0,2.0,-1.0,-1.0,99878.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
981782,2.0,1.0,0.0,1.0,0.0,3.0,-1.0,-1.0,99953.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
981783,1.0,2.0,7690.0,1.0,0.0,3.0,-1.0,2.0,92578.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
981805,2.0,1.0,5428.0,0.0,0.0,3.5,-1.0,1.0,123576.5,1.0,1.0,2.0,-1.0,-1.0,-1.0,0,1,1,0,1,0
981806,1.0,1.0,5352.0,1.0,0.0,2.0,-1.0,1.0,123950.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,0,1,0
981807,1.0,1.0,5327.0,1.0,1.0,3.0,-1.0,1.0,123985.0,1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,0,1,0
981809,1.0,1.0,5218.0,1.0,0.0,2.0,-1.0,1.0,124101.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,0,1,0
981810,1.0,1.0,5164.0,0.0,1.0,2.5,-1.0,1.0,124215.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,0,1,0
981811,1.0,1.0,5107.0,1.0,0.0,3.5,-1.0,2.0,123835.5,0.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,0,1,0
981812,1.0,1.0,5084.0,2.0,0.0,2.5,-1.0,2.0,123862.5,0.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,0,1,0
981813,1.0,1.0,5058.0,1.0,0.0,3.0,-1.0,3.0,357059.5,1.0,1.0,1.0,-1.0,-1.0,-1.0,0,1,1,0,1,0
981815,0.0,1.0,5015.0,1.0,0.0,3.0,-1.0,1.0,357096.5,0.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,0,1,0
981816,2.0,1.0,4918.0,1.0,0.0,2.5,-1.0,1.0,357967.0,0.0,1.0,2.0,-1.0,-1.0,-1.0,0,1,1,0,1,0
981843,2.0,1.0,0.0,1.0,0.0,3.0,-1.0,-1.0,89023.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
981844,2.0,1.0,6156.0,1.0,0.0,2.0,-1.0,1.0,35357.5,1.0,23.0,2.0,2.0,1.0,781437.0,0,1,1,0,1,1
981846,6.0,2.0,1.0,2.0,2.0,3.0,-1.0,-1.0,86342.0,-1.0,1.0,2.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
981903,2.0,1.0,64392.0,1.0,0.0,2.6666666666666665,-1.0,2.0,146262.0,0.0,16.0,1.0,1.0,1.0,372294.0,0,1,1,0,1,1
981904,1.0,1.0,64386.0,1.0,0.0,2.0,-1.0,1.0,31686.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
981905,2.0,1.0,64251.0,5.0,0.0,3.0,-1.0,1.0,13863.5,0.0,24.0,0.0,2.0,1.0,783495.0,0,1,1,0,1,1
981906,1.0,2.0,0.0,0.0,1.0,2.0,-1.0,-1.0,96450.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
981907,2.0,1.0,64307.0,1.0,0.0,2.5,-1.0,1.0,13824.0,0.0,24.0,0.0,3.0,1.0,783500.0,0,1,1,0,1,1
981908,2.0,1.0,0.0,1.0,0.0,5.0,-1.0,-1.0,82128.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
981909,3.0,1.0,0.0,0.0,1.0,2.0,-1.0,-1.0,82167.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
981910,1.0,1.0,1.0,0.0,1.0,3.0,-1.0,-1.0,82181.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
981911,2.0,2.0,1.0,1.0,0.0,4.0,-1.0,-1.0,82113.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
981912,1.0,1.0,0.0,1.0,0.0,2.0,-1.0,-1.0,82099.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
981913,1.0,0.0,0.0,1.0,0.0,3.0,-1.0,-1.0,85287.0,-1.0,1.0,2.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
981914,2.0,1.0,0.0,1.0,1.0,5.0,-1.0,-1.0,85296.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
981915,2.0,2.0,1.0,0.0,1.0,3.0,-1.0,-1.0,85317.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
981916,2.0,1.0,63382.0,1.0,0.0,3.0,-1.0,3.0,31570.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
981917,1.0,1.0,1.0,1.0,0.0,3.0,-1.0,-1.0,85279.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
981918,1.0,1.0,0.0,1.0,0.0,3.0,-1.0,-1.0,85295.0,-1.0,2.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
981919,1.0,1.0,0.0,1.0,0.0,5.0,-1.0,-1.0,85310.0,-1.0,1.0,2.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
981920,2.0,2.0,0.0,2.0,0.0,4.0,-1.0,-1.0,85260.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
981921,1.0,1.0,63038.0,1.0,0.0,2.0,-1.0,1.0,31433.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
981922,2.0,2.0,0.0,1.0,1.0,3.0,-1.0,-1.0,85086.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
981923,1.0,1.0,0.0,1.0,0.0,2.0,-1.0,-1.0,94357.0,-1.0,0.0,2.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
981926,1.0,1.0,1.0,0.0,0.0,2.0,-1.0,-1.0,90492.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
981927,2.0,1.0,62286.0,0.0,1.0,1.0,-1.0,3.0,31533.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
981928,3.0,1.0,1.0,1.0,1.0,3.0,-1.0,-1.0,88243.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
981929,2.0,1.0,0.0,1.0,0.0,2.0,-1.0,-1.0,88265.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
981930,2.0,1.0,1.0,1.0,0.0,4.0,-1.0,-1.0,88280.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
981931,1.0,1.0,0.0,1.0,1.0,3.0,-1.0,-1.0,88290.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
981932,6.0,1.0,1.0,0.0,1.0,10.0,-1.0,-1.0,88497.0,-1.0,0.0,2.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
981933,3.0,1.0,1.0,1.0,0.0,4.0,-1.0,-1.0,89539.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
981934,1.0,1.0,1.0,0.0,0.0,2.0,-1.0,-1.0,89554.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
981935,2.0,1.0,0.0,1.0,0.0,2.0,-1.0,-1.0,89575.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
981936,1.0,2.0,1.0,1.0,1.0,5.0,-1.0,-1.0,89580.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
981937,1.0,2.0,1.0,1.0,0.0,6.0,-1.0,-1.0,89623.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
981938,1.0,2.0,0.0,4.0,0.0,8.0,-1.0,-1.0,89666.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
981939,2.0,1.0,0.0,1.0,1.0,2.0,-1.0,-1.0,89678.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
981940,1.0,1.0,61062.0,1.0,1.0,2.0,-1.0,3.0,31317.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
981942,1.0,1.0,60986.0,1.0,0.0,2.0,-1.0,2.0,31294.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
981944,1.0,1.0,1.0,1.0,0.0,3.0,-1.0,-1.0,90460.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
981945,1.0,1.0,1.0,0.0,0.0,2.0,-1.0,-1.0,90472.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
981946,2.0,0.0,1.0,1.0,0.0,2.0,-1.0,-1.0,90540.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
981947,1.0,0.0,1.0,0.0,1.0,2.0,-1.0,-1.0,90605.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
981948,1.0,1.0,0.0,1.0,0.0,6.0,-1.0,-1.0,90928.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
981957,1.0,1.0,1.0,0.0,0.0,2.0,-1.0,-1.0,89233.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
981958,1.0,2.0,1.0,0.0,0.0,2.0,-1.0,-1.0,89979.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
981960,1.0,0.0,57384.0,1.0,0.0,2.0,-1.0,2.0,12973.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
981961,1.0,1.0,57310.0,1.0,1.0,2.0,-1.0,2.0,12907.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
981962,0.0,1.0,57243.0,1.0,0.0,3.0,-1.0,1.0,12880.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
981963,1.0,2.0,57175.0,1.0,1.0,3.0,-1.0,1.0,12825.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
981964,1.0,0.0,57130.0,1.0,0.0,2.0,-1.0,1.0,12942.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
981965,1.0,1.0,57074.0,1.0,0.0,3.0,-1.0,1.0,12789.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
981966,2.0,0.0,57034.0,1.0,0.0,2.0,-1.0,3.0,12756.0,-1.0,1.0,2.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
981967,2.0,1.0,56899.0,1.0,0.0,4.0,-1.0,1.0,13719.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
981968,1.0,1.0,56809.0,0.0,1.0,2.0,-1.0,1.0,14761.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
981970,3.0,1.0,54286.0,1.0,0.0,2.0,-1.0,2.0,16836.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
981977,6.0,1.0,1341.0,1.0,0.0,2.5,-1.0,2.0,701768.0,0.0,25.0,1.0,3.0,1.0,523970.0,0,1,1,0,1,1
981978,1.0,1.0,1324.0,1.0,0.0,1.5,-1.0,0.0,11520.0,0.0,12.0,1.0,3.0,1.0,605467.0,0,1,1,0,1,1
981979,1.0,1.0,1266.0,1.0,0.0,2.0,-1.0,1.0,11594.0,0.0,15.0,1.0,3.0,0.0,683875.0,0,1,1,0,1,1
981980,2.0,0.0,1238.0,1.0,1.0,2.0,-1.0,3.0,11621.0,0.0,12.0,1.0,2.0,1.0,683970.0,0,1,1,0,1,1
981981,1.0,1.0,0.0,2.0,27588.0,2.0,0.0,-1.0,195427.0,0.0,18.0,1.0,1.0,1.0,94869.0,1,1,0,0,1,1
981982,1.0,1.0,0.0,1.0,27420.0,2.0,1.0,-1.0,330683.5,1.0,1090.0,0.0,3.0,1.0,14714.0,1,1,0,0,1,1
981983,3.0,1.0,333.0,0.0,0.0,2.5,-1.0,1.0,9187.0,1.0,16.0,1.0,2.0,1.0,783557.0,0,1,1,0,1,1
981986,1.0,1.0,0.0,3.0,26313.0,3.0,1.0,-1.0,330910.0,0.0,49.0,2.0,2.0,1.0,3202.0,1,1,0,0,1,1
981987,2.0,0.0,1.0,2.0,26201.0,1.5,1.0,-1.0,330701.5,1.0,17.0,1.0,3.0,1.0,3963.0,1,1,0,0,1,1
981988,2.0,0.0,3021.0,1.0,0.0,2.0,-1.0,2.0,4082.5,0.0,14579.0,0.0,2.0,1.0,1109804.0,0,1,1,0,1,1
981989,3.0,2.0,2782.0,0.0,1.0,1.6666666666666667,-1.0,2.0,203194.0,0.5,485.0,2.0,2.0,1.0,90112.0,0,1,1,0,1,1
981990,1.0,2.0,2773.0,0.0,1.0,1.3333333333333333,-1.0,1.0,203185.0,0.5,367.0,0.0,2.0,0.0,90265.0,0,1,1,0,1,1
981991,1.0,1.0,2609.0,1.0,0.0,3.0,-1.0,0.0,203225.66666666666,1.0,262.0,1.0,2.0,0.0,90396.0,0,1,1,0,1,1
981992,1.0,0.0,2585.0,1.0,0.0,1.6666666666666667,-1.0,1.0,203220.66666666666,0.5,78.0,0.0,3.0,1.0,90605.0,0,1,1,0,1,1
981994,2.0,1.0,2234.0,1.0,0.0,1.6666666666666667,-1.0,2.0,6535.333333333333,1.0,1106.0,5.0,2.0,1.0,64356.0,0,1,1,0,1,1
981995,2.0,1.0,2177.0,1.0,0.0,3.3333333333333335,-1.0,1.0,6553.333333333333,0.5,40.0,2.0,3.0,0.0,65379.0,0,1,1,0,1,1
981997,1.0,0.0,1911.0,1.0,0.0,3.0,-1.0,1.0,438706.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
981999,2.0,0.0,1851.0,1.0,0.0,2.0,-1.0,2.0,82357.0,0.0,21.0,1.0,2.0,1.0,948318.0,0,1,1,0,1,1
982002,0.0,1.0,1.0,0.0,1.0,2.0,-1.0,-1.0,20841.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
982003,0.0,1.0,1104.0,1.0,0.0,3.0,-1.0,1.0,86891.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
982004,1.0,0.0,1047.0,1.0,1.0,2.0,-1.0,1.0,86930.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
982005,1.0,1.0,985.0,1.0,0.0,5.0,-1.0,1.0,87063.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
982006,1.0,1.0,0.0,1.0,0.0,3.0,-1.0,-1.0,20690.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
982007,1.0,1.0,867.0,1.0,0.0,3.0,-1.0,1.0,83649.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
982008,1.0,2.0,0.0,1.0,0.0,2.0,-1.0,-1.0,20196.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
982009,2.0,1.0,774.0,0.0,0.0,2.0,-1.0,1.0,269063.0,1.0,13.0,1.0,1.0,2.0,519125.0,0,1,1,0,1,1
982010,1.0,1.0,0.0,1.0,0.0,2.0,-1.0,-1.0,20326.0,-1.0,0.0,2.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
982011,1.0,0.0,748.0,1.0,0.0,2.0,-1.0,2.0,269066.5,0.0,24.0,1.0,1.0,2.0,518936.0,0,1,1,0,1,1
982012,1.0,1.0,691.0,1.0,0.0,2.5,-1.0,1.0,269067.5,1.0,13.0,0.0,2.0,0.0,519213.0,0,1,1,0,1,1
982013,1.0,1.0,0.0,1.0,0.0,2.0,-1.0,-1.0,20470.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
982014,1.0,2.0,514.0,0.0,1.0,2.5,-1.0,2.0,647527.0,0.0,1.0,1.0,-1.0,-1.0,-1.0,0,1,1,0,1,0
982015,3.0,1.0,0.0,2.0,0.0,3.0,-1.0,-1.0,20437.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
982016,1.0,1.0,457.0,2.0,1.0,3.0,-1.0,2.0,314542.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,0,1,0
982017,2.0,1.0,1.0,1.0,0.0,5.0,-1.0,-1.0,80332.0,-1.0,1.0,2.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
982018,3.0,1.0,1.0,0.0,1.0,2.0,-1.0,-1.0,81128.0,-1.0,1.0,3.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
982019,1.0,2.0,0.0,2.0,1.0,6.0,-1.0,-1.0,81126.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
982020,2.0,4.0,0.0,2.0,1.0,3.0,-1.0,-1.0,81248.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
982021,2.0,0.0,1.0,0.0,0.0,3.0,-1.0,-1.0,84162.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
982022,0.0,2.0,1.0,1.0,1.0,5.0,-1.0,-1.0,81196.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
982023,3.0,1.0,1.0,0.0,1.0,4.0,-1.0,-1.0,84076.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
982024,1.0,1.0,0.0,1.0,1.0,2.0,-1.0,-1.0,81166.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
982025,1.0,1.0,0.0,1.0,0.0,3.0,-1.0,-1.0,84079.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
982026,1.0,1.0,0.0,1.0,1.0,3.0,-1.0,-1.0,84114.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
982027,1.0,1.0,1.0,0.0,1.0,2.0,-1.0,-1.0,84115.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
982028,2.0,1.0,0.0,1.0,0.0,2.0,-1.0,-1.0,81137.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
982029,2.0,2.0,0.0,1.0,1.0,4.0,-1.0,-1.0,84104.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
982030,2.0,6.0,0.0,1.0,1.0,4.0,-1.0,-1.0,84125.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
982031,1.0,14.0,1.0,1.0,1.0,2.0,-1.0,-1.0,81125.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
982032,2.0,1.0,1.0,2.0,0.0,23.0,-1.0,-1.0,84105.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
982033,2.0,1.0,1.0,4.0,0.0,18.0,-1.0,-1.0,84135.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
982034,1.0,3.0,1.0,1.0,0.0,15.0,-1.0,-1.0,84137.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
982035,3.0,1.0,0.0,1.0,0.0,8.0,-1.0,-1.0,84123.0,-1.0,1.0,14.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
982036,1.0,1.0,1.0,2.0,0.0,3.0,-1.0,-1.0,84142.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
982037,2.0,2.0,1.0,1.0,1.0,3.0,-1.0,-1.0,84106.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
982038,1.0,1.0,0.0,1.0,0.0,2.0,-1.0,-1.0,84738.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
982039,1.0,1.0,0.0,1.0,0.0,5.0,-1.0,-1.0,80820.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
982040,3.0,1.0,0.0,1.0,0.0,4.0,-1.0,-1.0,84707.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
982041,2.0,1.0,1.0,0.0,1.0,3.0,-1.0,-1.0,80828.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
982043,1.0,1.0,0.0,1.0,1.0,3.0,-1.0,-1.0,80755.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
982044,2.0,1.0,1.0,1.0,0.0,5.0,-1.0,-1.0,84596.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
982045,3.0,1.0,0.0,4.0,1.0,3.0,-1.0,-1.0,84630.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
982046,3.0,1.0,1.0,1.0,0.0,3.0,-1.0,-1.0,80747.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
982047,2.0,1.0,0.0,1.0,1.0,4.0,-1.0,-1.0,84624.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
982048,2.0,2.0,0.0,1.0,1.0,4.0,-1.0,-1.0,80934.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
982049,1.0,1.0,76878.0,1.0,0.0,2.0,-1.0,3.0,19690.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
982050,1.0,1.0,77152.0,1.0,1.0,2.0,-1.0,2.0,1582736.0,-1.0,0.0,2.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
982051,1.0,0.0,1.0,1.0,0.0,5.0,-1.0,-1.0,80642.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
982052,1.0,0.0,1.0,1.0,0.0,2.0,-1.0,-1.0,84558.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
982053,1.0,1.0,1.0,0.0,1.0,3.0,-1.0,-1.0,80643.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
982054,1.0,2.0,0.0,1.0,1.0,3.0,-1.0,-1.0,84542.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
982055,2.0,1.0,0.0,1.0,0.0,3.0,-1.0,-1.0,80633.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
982056,2.0,2.0,0.0,1.0,0.0,4.0,-1.0,-1.0,84507.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
982057,1.0,0.0,1.0,1.0,0.0,10.0,-1.0,-1.0,80594.0,-1.0,1.0,3.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
982058,1.0,2.0,77069.0,1.0,0.0,5.0,-1.0,1.0,7526.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
982059,2.0,1.0,0.0,1.0,1.0,1.0,-1.0,-1.0,84601.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
982060,2.0,1.0,0.0,0.0,1.0,2.0,-1.0,-1.0,80575.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
982061,1.0,1.0,0.0,1.0,0.0,2.0,-1.0,-1.0,84598.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
982062,1.0,0.0,1.0,0.0,0.0,3.0,-1.0,-1.0,84596.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
982063,1.0,0.0,1.0,1.0,0.0,2.0,-1.0,-1.0,84598.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
982064,2.0,2.0,0.0,1.0,0.0,3.0,-1.0,-1.0,80484.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
982065,1.0,2.0,0.0,1.0,0.0,2.0,-1.0,-1.0,80550.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
982066,1.0,1.0,0.0,1.0,0.0,3.0,-1.0,-1.0,86210.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
